Date,City,Country,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),Temperature (°C),Humidity (%),Wind Speed (m/s)
2024-10-21,São Paulo,Brazil,201,98.2,135.2,47.5,11.4,3.93,44.9,32.0,52,7.0
2024-10-21,Cairo,Egypt,72,222.8,16.4,67.2,19.5,3.39,191.4,18.9,55,9.5
2024-10-22,New York,USA,154,33.4,170.5,40.5,11.0,3.21,63.8,17.2,42,12.1
2024-10-22,Los Angeles,USA,48,112.4,203.2,42.5,28.2,7.76,191.0,27.1,71,1.9
2024-10-22,London,UK,245,61.4,210.7,58.3,33.4,9.85,195.7,12.8,62,4.2
2024-10-22,Beijing,China,234,108.3,48.8,74.7,13.3,4.86,187.3,24.4,24,11.1
2024-10-22,Delhi,India,233,135.6,152.7,23.3,31.0,4.79,169.1,21.8,70,14.3
2024-10-22,Paris,France,67,114.5,108.4,15.1,11.9,3.29,199.2,20.6,32,7.5
2024-10-22,Tokyo,Japan,61,96.7,100.3,55.4,17.1,2.07,37.2,-2.5,88,6.4
2024-10-22,Sydney,Australia,83,36.8,224.3,31.9,18.9,3.96,66.7,2.0,84,10.1
2024-10-22,São Paulo,Brazil,50,224.0,193.6,18.4,48.5,7.84,198.4,24.1,48,8.8
2024-10-22,Cairo,Egypt,66,93.0,112.9,99.3,14.0,1.88,124.1,26.6,69,11.8
2024-10-23,New York,USA,217,198.2,95.5,11.6,24.5,9.83,170.0,6.4,71,4.6
2024-10-23,Los Angeles,USA,233,6.2,120.0,35.1,35.8,4.98,127.8,8.5,30,1.2
2024-10-23,London,UK,100,191.7,98.3,78.0,23.8,5.53,48.9,14.7,51,2.7
2024-10-23,Beijing,China,136,185.7,237.2,23.6,4.1,4.96,142.7,-3.0,25,11.5
2024-10-23,Delhi,India,114,100.2,264.7,55.1,9.5,5.33,124.5,-0.7,32,14.9
2024-10-23,Paris,France,295,16.2,254.3,57.2,39.0,9.4,85.0,10.9,56,4.0
2024-10-23,Tokyo,Japan,264,155.7,46.5,5.7,22.0,4.66,45.1,13.0,36,13.0
2024-10-23,Sydney,Australia,68,34.4,92.5,70.6,49.1,0.35,45.3,32.0,60,14.8
2024-10-23,São Paulo,Brazil,163,44.3,60.6,17.3,43.6,9.6,158.6,0.2,35,11.6
2024-10-23,Cairo,Egypt,171,64.6,226.2,68.7,13.9,9.15,23.8,37.6,81,9.4
2024-10-24,New York,USA,55,108.1,51.1,71.7,38.0,7.18,139.9,31.7,35,8.0
2024-10-24,Los Angeles,USA,42,55.2,224.3,71.1,35.1,8.59,30.6,25.0,52,10.0
2024-10-24,London,UK,82,166.1,260.2,78.0,48.1,2.36,112.6,-1.5,86,13.5
2024-10-24,Beijing,China,190,161.4,94.2,88.4,40.4,2.36,54.1,23.6,23,7.8
2024-10-24,Delhi,India,88,64.4,260.6,33.7,16.1,5.13,187.4,34.0,27,13.4
2024-10-24,Paris,France,43,42.6,280.7,23.6,5.7,3.11,77.8,11.2,13,10.3
2024-10-24,Tokyo,Japan,289,186.7,74.6,6.0,11.5,5.41,23.6,21.7,80,13.2
2024-10-24,Sydney,Australia,125,127.0,110.6,39.0,21.1,5.05,146.7,27.6,26,13.3
2024-10-24,São Paulo,Brazil,87,176.6,88.6,51.8,44.0,9.71,197.5,31.8,12,5.4
2024-10-24,Cairo,Egypt,192,91.9,24.6,10.0,20.2,2.59,125.1,28.7,73,4.0
2024-10-25,New York,USA,239,102.6,265.5,65.4,49.9,3.41,134.1,9.1,70,4.0
2024-10-25,Los Angeles,USA,38,6.0,205.7,96.4,30.4,7.12,194.4,-6.7,81,3.8
2024-10-25,London,UK,270,119.6,57.2,91.1,16.4,3.72,27.2,18.1,35,9.6
2024-10-25,Beijing,China,295,185.7,94.9,76.1,2.6,9.44,192.8,39.9,75,12.3
2024-10-25,Delhi,India,155,15.6,130.7,27.7,9.8,8.22,135.8,5.8,61,8.5
2024-10-25,Paris,France,182,186.9,220.9,63.6,49.3,8.43,168.2,24.5,46,14.6
2024-10-25,Tokyo,Japan,283,78.0,218.9,85.5,25.3,0.15,98.8,3.4,53,5.4
2024-10-25,Sydney,Australia,58,154.8,33.6,66.2,23.8,8.24,24.5,-1.2,74,7.5
2024-10-25,São Paulo,Brazil,251,239.6,228.1,56.4,29.5,1.21,30.8,11.5,79,8.4
2024-10-25,Cairo,Egypt,149,72.7,58.0,96.0,13.6,5.42,41.2,17.6,39,8.4
2024-10-26,New York,USA,49,215.8,64.4,57.2,48.3,9.92,175.0,33.0,61,4.5
2024-10-26,Los Angeles,USA,285,111.8,104.6,18.0,22.1,5.44,65.1,-7.1,88,3.5
2024-10-26,London,UK,135,160.1,185.3,13.0,40.8,1.63,149.9,12.1,75,3.2
2024-10-26,Beijing,China,50,209.0,76.8,24.3,33.2,3.6,186.3,28.1,30,11.3
2024-10-26,Delhi,India,223,24.8,115.2,65.6,20.2,2.17,30.0,6.1,46,9.4
2024-10-26,Paris,France,59,102.7,161.9,55.2,26.5,6.4,92.9,39.0,37,5.1
2024-10-26,Tokyo,Japan,73,88.2,26.3,67.9,10.4,2.8,63.8,-2.5,21,6.5
2024-10-26,Sydney,Australia,43,159.0,246.3,22.6,14.9,7.0,37.8,3.4,67,7.4
2024-10-26,São Paulo,Brazil,118,160.8,14.3,96.8,48.3,3.15,55.7,9.3,11,8.8
2024-10-26,Cairo,Egypt,75,176.6,23.0,28.8,3.9,4.81,186.1,20.8,60,11.1
2024-10-27,New York,USA,63,198.8,150.0,98.1,16.6,3.49,196.3,-2.3,37,1.0
2024-10-27,Los Angeles,USA,276,231.3,59.9,20.7,30.4,5.45,160.6,16.7,88,11.0
2024-10-27,London,UK,160,100.6,276.2,52.1,28.9,0.96,197.4,28.2,41,7.5
2024-10-27,Beijing,China,267,16.0,170.7,66.8,6.9,4.87,73.2,30.9,54,11.3
2024-10-27,Delhi,India,122,191.1,224.8,37.4,24.0,1.31,135.1,13.7,17,3.3
2024-10-27,Paris,France,259,38.6,223.6,65.4,44.3,1.65,66.7,11.8,45,13.3
2024-10-27,Tokyo,Japan,234,29.1,103.1,13.9,15.8,2.74,178.7,34.1,35,11.3
2024-10-27,Sydney,Australia,31,41.6,217.4,32.4,36.4,4.68,74.6,38.2,56,7.0
2024-10-27,São Paulo,Brazil,218,219.5,142.5,21.8,17.8,1.44,63.7,39.0,62,6.8
2024-10-27,Cairo,Egypt,137,106.1,262.0,65.0,44.2,8.63,59.4,24.1,18,8.7
2024-10-28,New York,USA,107,75.2,294.3,27.7,12.0,5.54,36.2,18.3,20,14.0
2024-10-28,Los Angeles,USA,238,64.3,199.0,52.0,6.5,5.94,157.6,17.3,31,1.3
2024-10-28,London,UK,151,93.1,264.8,56.3,45.3,2.86,84.2,16.2,24,4.9
2024-10-28,Beijing,China,56,148.8,31.1,96.4,41.0,8.76,190.0,-5.6,75,7.1
2024-10-28,Delhi,India,107,129.5,196.6,65.8,30.2,8.31,157.3,2.2,43,13.1
2024-10-28,Paris,France,107,199.7,82.9,43.6,29.0,4.29,90.1,28.2,49,0.6
2024-10-28,Tokyo,Japan,233,105.8,130.9,87.8,17.6,6.03,75.1,-7.3,39,8.1
2024-10-28,Sydney,Australia,146,99.4,98.2,98.4,32.8,9.01,35.3,32.1,81,1.8
2024-10-28,São Paulo,Brazil,50,64.9,163.6,36.0,11.2,8.86,68.5,4.9,75,10.9
2024-10-28,Cairo,Egypt,236,190.4,53.3,69.7,45.0,0.75,47.6,-1.3,29,3.6
2024-10-29,New York,USA,155,114.3,117.3,35.1,9.0,2.75,191.1,13.5,59,1.1
2024-10-29,Los Angeles,USA,132,211.2,187.0,76.9,40.3,8.71,154.5,-1.9,71,13.3
2024-10-29,London,UK,44,208.2,115.2,44.6,30.8,1.38,99.9,23.8,77,13.0
2024-10-29,Beijing,China,148,174.3,18.6,75.3,35.7,7.54,195.1,35.4,17,12.7
2024-10-29,Delhi,India,183,240.6,68.5,9.6,10.4,6.25,19.0,32.9,42,14.0
2024-10-29,Paris,France,112,120.2,280.9,97.0,28.0,5.27,138.2,36.5,28,12.8
2024-10-29,Tokyo,Japan,32,99.5,81.2,28.0,43.4,9.73,152.6,30.0,21,3.6
2024-10-29,Sydney,Australia,218,202.1,221.6,46.0,13.5,7.67,177.1,16.6,75,7.2
2024-10-29,São Paulo,Brazil,232,116.9,271.9,99.5,44.2,4.4,166.0,6.8,81,14.6
2024-10-29,Cairo,Egypt,235,137.5,43.6,89.1,8.1,6.78,34.3,16.7,72,0.6
2024-10-30,New York,USA,72,156.5,298.0,27.2,41.6,9.05,46.8,32.5,76,2.0
2024-10-30,Los Angeles,USA,216,215.6,202.1,42.8,27.1,0.89,78.9,-7.0,15,5.8
2024-10-30,London,UK,61,151.6,61.6,5.4,14.4,5.46,168.8,30.7,26,11.7
2024-10-30,Beijing,China,297,168.6,160.4,79.1,8.1,4.43,160.0,36.3,82,14.3
2024-10-30,Delhi,India,40,158.0,146.7,87.6,35.0,8.25,34.4,18.6,47,10.7
2024-10-30,Paris,France,137,34.0,53.6,69.2,47.1,0.6,159.2,-7.0,48,10.0
2024-10-30,Tokyo,Japan,118,130.8,129.6,58.2,14.4,0.88,176.3,23.7,61,13.2
2024-10-30,Sydney,Australia,89,65.0,71.3,46.1,8.0,9.7,171.0,5.2,90,14.7
2024-10-30,São Paulo,Brazil,76,62.0,202.4,50.2,21.1,3.22,133.5,13.5,78,11.5
2024-10-30,Cairo,Egypt,166,39.0,195.3,44.8,7.3,9.4,174.7,6.4,36,1.0
2024-10-31,New York,USA,107,48.0,15.4,58.4,21.5,9.51,193.3,21.5,26,9.8
2024-10-31,Los Angeles,USA,81,40.8,56.4,49.2,29.1,7.34,149.5,13.2,21,4.9
2024-10-31,London,UK,98,150.6,289.9,20.1,42.3,3.52,88.4,18.0,86,12.4
2024-10-31,Beijing,China,93,233.1,54.4,32.3,6.2,3.8,83.6,-8.6,79,8.4
2024-10-31,Delhi,India,274,15.6,34.3,77.7,20.0,3.97,62.0,-3.6,61,1.1
2024-10-31,Paris,France,140,48.6,245.7,30.4,41.6,3.09,130.9,28.2,18,12.1
2024-10-31,Tokyo,Japan,300,44.7,179.9,74.5,23.7,3.22,123.8,5.3,82,5.6
2024-10-31,Sydney,Australia,283,96.0,30.0,12.2,19.4,7.36,16.7,32.8,37,2.1
2024-10-31,São Paulo,Brazil,119,219.4,207.6,78.5,44.9,3.88,52.7,-5.8,46,14.5
2024-10-31,Cairo,Egypt,299,79.4,138.9,15.7,45.3,9.02,11.2,11.8,45,12.6
2024-11-01,New York,USA,237,93.9,72.5,35.8,6.4,6.56,48.1,3.7,21,1.8
2024-11-01,Los Angeles,USA,263,75.0,19.5,96.2,42.9,2.78,86.4,15.5,65,10.1
2024-11-01,London,UK,274,203.0,134.7,12.4,28.4,6.55,199.7,14.8,15,7.5
2024-11-01,Beijing,China,283,143.4,76.5,86.8,33.2,9.67,165.9,31.2,57,13.7
2024-11-01,Delhi,India,112,196.3,164.6,50.3,26.6,2.32,82.6,28.3,41,6.2
2024-11-01,Paris,France,259,29.3,297.9,42.1,15.3,8.07,34.7,19.2,43,1.9
2024-11-01,Tokyo,Japan,118,84.1,138.0,29.7,12.0,4.16,37.9,-1.3,75,3.0
2024-11-01,Sydney,Australia,180,195.2,118.8,29.7,31.7,5.36,42.8,13.1,63,7.8
2024-11-01,São Paulo,Brazil,149,115.2,297.9,7.6,40.7,4.07,79.1,26.6,51,10.7
2024-11-01,Cairo,Egypt,74,58.4,74.2,9.9,41.8,8.04,33.8,33.9,76,5.6
2024-11-02,New York,USA,254,82.3,259.9,64.3,22.3,7.87,144.3,14.4,83,14.1
2024-11-02,Los Angeles,USA,40,60.3,204.9,70.6,27.3,2.18,120.6,-8.1,64,12.0
2024-11-02,London,UK,261,13.6,28.5,71.9,49.1,0.51,91.9,22.7,23,6.6
2024-11-02,Beijing,China,197,78.7,124.5,18.8,25.3,7.43,107.9,19.3,36,10.4
2024-11-02,Delhi,India,84,179.7,88.1,35.4,48.0,5.25,105.8,24.8,16,7.9
2024-11-02,Paris,France,192,72.6,109.6,83.7,46.8,5.27,136.6,9.9,47,11.0
2024-11-02,Tokyo,Japan,165,139.6,253.4,98.2,42.9,7.49,175.0,2.0,27,13.5
2024-11-02,Sydney,Australia,157,114.0,289.9,66.7,36.6,7.1,54.6,1.6,34,9.7
2024-11-02,São Paulo,Brazil,74,181.3,300.0,65.8,15.4,9.91,50.5,10.3,33,5.9
2024-11-02,Cairo,Egypt,201,91.6,288.4,25.9,12.2,0.13,28.2,16.3,72,8.7
2024-11-03,New York,USA,39,16.3,208.0,79.3,45.4,9.54,94.8,12.5,79,11.7
2024-11-03,Los Angeles,USA,127,226.7,277.5,43.8,26.0,9.16,56.2,29.8,54,14.4
2024-11-03,London,UK,31,54.3,145.9,96.7,39.4,7.77,190.9,37.7,49,11.8
2024-11-03,Beijing,China,184,215.1,292.5,97.3,13.6,0.25,63.3,21.7,58,7.7
2024-11-03,Delhi,India,175,198.6,230.7,82.9,18.6,6.36,59.5,11.5,45,1.7
2024-11-03,Paris,France,279,183.3,182.5,90.9,43.5,2.9,56.6,19.0,75,3.2
2024-11-03,Tokyo,Japan,226,216.9,74.4,15.6,16.9,2.82,121.4,18.5,32,2.3
2024-11-03,Sydney,Australia,36,203.6,102.7,47.7,38.1,8.35,105.3,28.7,86,8.9
2024-11-03,São Paulo,Brazil,281,28.5,241.1,84.1,40.8,9.12,127.8,23.7,69,8.5
2024-11-03,Cairo,Egypt,183,112.5,98.7,97.1,22.3,5.74,134.9,8.8,18,4.4
2024-11-04,New York,USA,296,129.9,206.6,49.4,24.6,8.78,57.3,26.8,68,1.6
2024-11-04,Los Angeles,USA,50,129.3,221.4,99.7,7.8,7.29,136.2,-1.9,75,2.6
2024-11-04,London,UK,197,201.5,117.9,38.6,17.4,4.58,140.9,-9.6,36,6.1
2024-11-04,Beijing,China,234,68.0,164.7,5.5,19.7,8.77,19.6,14.8,50,3.2
2024-11-04,Delhi,India,145,10.0,154.2,17.7,23.8,5.2,55.2,30.5,74,10.2
2024-11-04,Paris,France,251,188.4,194.7,86.7,36.1,3.79,175.7,-5.1,14,3.8
2024-11-04,Tokyo,Japan,232,90.9,71.5,45.5,39.0,7.63,120.0,1.3,47,4.2
2024-11-04,Sydney,Australia,273,65.1,139.3,26.2,42.5,1.17,106.6,30.7,52,10.2
2024-11-04,São Paulo,Brazil,233,102.0,294.3,6.1,8.3,0.25,68.2,23.1,72,1.4
2024-11-04,Cairo,Egypt,105,11.6,279.6,45.9,40.7,5.14,119.2,28.7,44,6.7
2024-11-05,New York,USA,34,194.8,269.6,97.0,2.3,0.11,109.1,5.0,63,7.1
2024-11-05,Los Angeles,USA,219,211.0,144.9,46.6,40.5,9.27,170.6,37.8,18,11.7
2024-11-05,London,UK,174,232.1,189.0,23.3,6.8,1.36,89.3,27.1,33,14.5
2024-11-05,Beijing,China,152,209.8,106.2,12.8,48.1,5.85,10.7,-1.3,24,2.8
2024-11-05,Delhi,India,295,168.4,235.5,32.1,18.0,5.72,127.4,-8.2,78,2.4
2024-11-05,Paris,France,277,241.2,237.0,51.0,22.9,3.84,71.2,-4.2,83,2.3
2024-11-05,Tokyo,Japan,187,166.1,157.4,87.9,5.6,9.39,36.5,11.0,16,9.1
2024-11-05,Sydney,Australia,184,166.1,147.3,81.3,7.6,4.2,154.4,-2.2,76,4.4
2024-11-05,São Paulo,Brazil,42,79.6,293.0,43.6,22.8,7.88,140.1,27.0,17,4.3
2024-11-05,Cairo,Egypt,30,91.9,34.2,46.8,44.5,8.49,159.7,39.8,39,7.9
2024-11-06,New York,USA,240,188.4,67.0,58.2,28.8,1.89,63.7,9.7,63,14.8
2024-11-06,Los Angeles,USA,271,215.8,97.2,40.6,44.2,9.59,52.8,-3.8,15,10.3
2024-11-06,London,UK,292,147.7,172.9,60.7,10.5,5.33,149.0,31.0,64,5.4
2024-11-06,Beijing,China,280,67.8,203.4,77.6,5.7,7.23,18.4,27.4,23,9.8
2024-11-06,Delhi,India,83,67.5,34.3,39.9,18.6,3.39,65.8,12.0,44,14.8
2024-11-06,Paris,France,280,234.7,73.3,89.1,2.4,7.91,55.2,30.2,31,9.0
2024-11-06,Tokyo,Japan,261,31.3,138.1,14.8,16.8,3.12,139.3,14.6,72,7.9
2024-11-06,Sydney,Australia,253,127.6,280.3,35.9,27.8,1.97,24.4,22.0,38,13.7
2024-11-06,São Paulo,Brazil,46,88.8,71.7,29.3,43.2,4.04,140.4,14.3,84,2.0
2024-11-06,Cairo,Egypt,36,5.3,298.7,30.2,39.6,9.06,103.5,36.7,40,4.7
2024-11-07,New York,USA,253,240.4,185.5,90.2,7.5,1.58,129.7,11.1,24,7.2
2024-11-07,Los Angeles,USA,56,201.9,139.8,33.0,7.7,6.02,27.1,4.0,31,11.8
2024-11-07,London,UK,164,29.3,201.2,75.4,16.1,1.77,55.9,35.0,57,0.8
2024-11-07,Beijing,China,160,120.6,242.8,24.4,13.8,3.9,189.6,6.1,76,6.3
2024-11-07,Delhi,India,234,244.3,270.1,50.4,37.1,1.42,28.5,-5.6,42,0.6
2024-11-07,Paris,France,114,86.6,221.5,47.5,49.2,8.48,105.2,14.5,77,13.2
2024-11-07,Tokyo,Japan,127,29.5,136.6,63.5,37.2,8.3,53.0,-7.4,36,11.7
2024-11-07,Sydney,Australia,91,243.8,152.1,43.9,23.1,2.89,188.3,3.5,20,4.1
2024-11-07,São Paulo,Brazil,143,76.6,297.4,46.0,48.5,8.86,162.6,4.5,42,7.8
2024-11-07,Cairo,Egypt,89,230.9,103.3,51.4,32.6,4.52,60.9,11.9,19,4.5
2024-11-08,New York,USA,118,48.4,158.5,51.9,40.6,2.22,65.1,-0.7,38,2.5
2024-11-08,Los Angeles,USA,112,197.3,80.4,63.2,16.5,3.84,17.3,27.3,76,14.0
2024-11-08,London,UK,255,179.2,168.2,6.0,40.3,9.48,134.9,20.3,47,4.9
2024-11-08,Beijing,China,208,169.6,207.6,11.8,42.1,7.74,150.6,10.3,37,2.6
2024-11-08,Delhi,India,39,37.1,128.9,83.9,43.0,2.69,142.2,18.0,58,1.9
2024-11-08,Paris,France,248,202.9,84.2,67.5,23.7,2.7,113.5,-4.7,40,0.9
2024-11-08,Tokyo,Japan,100,51.7,57.8,34.2,38.0,9.56,75.3,13.3,41,13.1
2024-11-08,Sydney,Australia,253,139.1,136.0,94.7,19.4,4.39,189.7,35.7,22,10.7
2024-11-08,São Paulo,Brazil,135,231.4,100.8,28.8,40.1,6.55,54.2,4.9,27,5.2
2024-11-08,Cairo,Egypt,279,188.1,49.8,19.4,37.1,6.38,138.6,31.2,28,1.1
2024-11-09,New York,USA,30,96.4,278.5,66.9,10.9,4.89,145.9,-7.0,57,6.7
2024-11-09,Los Angeles,USA,200,216.7,41.8,38.4,42.8,4.58,70.5,14.3,89,1.8
2024-11-09,London,UK,279,29.8,169.2,35.4,21.4,5.86,20.9,23.9,20,14.6
2024-11-09,Beijing,China,106,156.9,68.6,23.4,3.7,6.67,183.9,19.5,56,8.3
2024-11-09,Delhi,India,40,231.8,237.7,27.7,49.1,4.77,162.3,-3.3,33,9.4
2024-11-09,Paris,France,226,60.2,147.7,7.6,7.4,7.5,110.6,0.5,30,5.1
2024-11-09,Tokyo,Japan,195,142.2,130.4,38.4,23.7,8.52,62.5,1.8,79,14.4
2024-11-09,Sydney,Australia,146,165.6,150.4,78.6,2.6,7.0,101.2,-0.9,23,1.3
2024-11-09,São Paulo,Brazil,35,213.4,69.9,56.0,28.4,4.36,11.1,11.6,44,4.2
2024-11-09,Cairo,Egypt,293,165.4,126.2,27.9,29.7,3.53,42.1,4.5,54,4.3
2024-11-10,New York,USA,261,82.3,117.5,99.2,3.8,3.25,41.2,37.4,30,0.7
2024-11-10,Los Angeles,USA,106,236.1,131.0,81.3,23.8,6.68,24.6,0.2,23,11.4
2024-11-10,London,UK,34,164.6,243.4,88.5,20.1,3.46,189.1,22.7,37,9.7
2024-11-10,Beijing,China,171,76.2,162.2,37.4,29.7,5.31,192.4,0.0,23,14.4
2024-11-10,Delhi,India,181,18.3,158.4,25.8,46.6,4.71,179.8,0.7,62,11.4
2024-11-10,Paris,France,53,140.2,42.7,74.1,23.3,6.75,186.1,-0.1,55,4.7
2024-11-10,Tokyo,Japan,268,123.4,233.0,69.1,39.8,8.9,171.3,9.5,41,9.3
2024-11-10,Sydney,Australia,194,215.9,182.2,33.5,13.6,0.21,88.6,-4.1,66,1.8
2024-11-10,São Paulo,Brazil,186,81.4,23.4,16.0,6.4,3.65,148.0,29.5,37,5.0
2024-11-10,Cairo,Egypt,248,43.8,252.0,60.6,17.4,7.3,27.0,10.7,41,6.3
2024-11-11,New York,USA,67,206.8,55.1,15.0,45.7,1.36,169.1,33.9,43,1.3
2024-11-11,Los Angeles,USA,72,60.2,75.7,76.4,34.8,0.71,89.0,35.7,53,14.8
2024-11-11,London,UK,296,20.4,222.2,82.1,25.5,1.57,144.5,1.3,77,4.3
2024-11-11,Beijing,China,241,38.9,92.0,60.7,13.4,1.84,165.9,23.0,15,1.6
2024-11-11,Delhi,India,63,119.1,255.7,61.0,31.5,9.01,135.9,-7.9,74,6.2
2024-11-11,Paris,France,115,236.6,198.3,58.4,16.3,8.57,91.2,29.9,19,14.6
2024-11-11,Tokyo,Japan,204,158.9,136.8,55.4,12.3,9.48,70.6,-8.3,31,2.8
2024-11-11,Sydney,Australia,294,84.5,70.4,8.2,40.9,1.0,174.7,28.0,17,2.4
2024-11-11,São Paulo,Brazil,209,81.4,249.3,20.0,39.0,2.22,149.9,24.5,88,5.8
2024-11-11,Cairo,Egypt,158,197.9,200.6,22.3,42.9,1.05,23.1,-1.2,51,6.1
2024-11-12,New York,USA,105,35.2,140.4,58.7,20.1,9.24,197.9,18.8,78,4.9
2024-11-12,Los Angeles,USA,37,51.7,234.1,8.1,29.3,6.73,20.8,-5.9,45,1.9
2024-11-12,London,UK,157,155.3,53.4,92.2,24.2,6.53,124.3,31.6,33,8.1
2024-11-12,Beijing,China,55,148.7,140.6,41.0,32.7,9.39,53.6,18.8,69,14.2
2024-11-12,Delhi,India,236,215.9,250.8,47.6,24.6,8.11,45.1,-9.6,56,14.3
2024-11-12,Paris,France,70,25.1,135.4,22.3,17.5,3.03,17.7,30.3,58,13.1
2024-11-12,Tokyo,Japan,182,47.8,173.3,40.1,24.4,8.61,59.0,8.3,84,8.0
2024-11-12,Sydney,Australia,296,35.3,56.7,48.9,31.8,8.3,137.2,36.1,65,9.0
2024-11-12,São Paulo,Brazil,73,124.1,83.4,67.5,35.2,0.97,114.9,-0.4,32,0.7
2024-11-12,Cairo,Egypt,256,123.8,282.0,85.4,13.7,8.26,100.0,4.9,72,8.9
2024-11-13,New York,USA,160,104.1,142.6,11.9,21.9,2.73,119.0,36.9,42,1.5
2024-11-13,Los Angeles,USA,279,48.8,38.6,34.1,3.3,2.34,11.3,16.7,79,4.4
2024-11-13,London,UK,121,185.5,108.8,29.0,41.8,4.93,165.5,30.7,65,6.6
2024-11-13,Beijing,China,188,142.0,248.1,10.4,9.0,7.65,87.7,34.7,87,0.8
2024-11-13,Delhi,India,283,34.0,269.8,75.1,16.6,5.57,166.1,7.5,85,3.6
2024-11-13,Paris,France,297,43.1,68.4,7.9,41.1,8.11,146.5,38.3,87,4.5
2024-11-13,Tokyo,Japan,119,61.0,88.8,43.0,31.1,8.84,59.9,21.5,67,13.1
2024-11-13,Sydney,Australia,72,111.4,78.6,13.8,24.4,0.6,61.1,-1.0,57,2.3
2024-11-13,São Paulo,Brazil,281,153.3,118.4,51.7,22.8,9.97,96.5,10.0,72,5.7
2024-11-13,Cairo,Egypt,241,139.0,71.3,87.2,36.8,9.98,12.5,14.6,63,9.0
2024-11-14,New York,USA,213,58.7,155.9,81.6,5.8,0.52,76.0,21.2,64,5.1
2024-11-14,Los Angeles,USA,169,125.7,254.8,6.6,24.8,1.02,146.3,34.5,51,14.3
2024-11-14,London,UK,100,15.0,12.1,79.9,22.1,7.36,100.9,4.6,63,9.9
2024-11-14,Beijing,China,46,55.5,81.3,98.1,26.2,8.71,113.7,5.2,50,11.3
2024-11-14,Delhi,India,261,99.0,107.3,23.0,24.4,7.7,187.1,7.6,81,3.8
2024-11-14,Paris,France,144,132.6,299.7,20.6,25.0,9.37,91.3,-6.8,38,9.7
2024-11-14,Tokyo,Japan,95,176.9,181.2,38.0,19.8,6.02,59.9,38.4,32,9.6
2024-11-14,Sydney,Australia,76,109.1,221.1,43.2,26.2,4.76,100.3,26.5,73,8.8
2024-11-14,São Paulo,Brazil,165,205.9,292.3,81.7,44.0,1.62,137.1,17.0,26,14.1
2024-11-14,Cairo,Egypt,83,178.2,42.8,89.5,4.4,8.46,121.3,14.1,59,1.1
2024-11-15,New York,USA,285,31.6,255.2,26.7,2.8,5.64,133.4,34.3,81,1.3
2024-11-15,Los Angeles,USA,144,185.6,141.2,95.7,25.2,3.42,25.2,5.0,71,6.1
2024-11-15,London,UK,36,118.2,203.8,7.7,21.2,4.34,128.5,-8.9,20,6.9
2024-11-15,Beijing,China,250,167.2,218.1,15.6,11.4,4.88,25.3,1.0,44,4.6
2024-11-15,Delhi,India,231,121.3,209.9,19.1,32.0,9.23,189.1,-5.5,69,5.9
2024-11-15,Paris,France,36,172.8,298.5,37.8,2.9,4.88,171.0,30.9,57,10.0
2024-11-15,Tokyo,Japan,226,74.2,145.5,79.4,27.0,0.81,27.6,18.3,89,4.5
2024-11-15,Sydney,Australia,232,127.4,103.1,36.4,16.0,4.82,167.2,-5.5,33,5.1
2024-11-15,São Paulo,Brazil,228,74.9,256.8,28.0,7.9,4.2,48.2,-0.3,58,5.4
2024-11-15,Cairo,Egypt,285,231.3,261.3,79.2,6.4,3.4,123.3,13.3,83,2.0
2024-11-16,New York,USA,73,205.6,204.4,12.2,15.3,3.45,147.0,29.3,59,3.7
2024-11-16,Los Angeles,USA,66,68.3,51.0,11.1,45.2,6.08,119.6,23.2,76,10.2
2024-11-16,London,UK,48,167.9,39.3,8.9,48.5,8.7,39.1,9.6,50,3.7
2024-11-16,Beijing,China,191,75.8,137.5,6.7,38.6,6.58,17.9,1.3,40,9.6
2024-11-16,Delhi,India,82,112.5,285.8,83.7,8.7,5.08,166.9,18.0,55,5.6
2024-11-16,Paris,France,275,38.3,126.3,7.4,36.6,8.48,142.1,22.7,51,13.9
2024-11-16,Tokyo,Japan,78,71.1,17.0,98.9,30.3,1.59,39.7,17.1,72,8.1
2024-11-16,Sydney,Australia,40,10.0,261.5,71.6,42.6,8.49,26.3,-5.2,83,6.1
2024-11-16,São Paulo,Brazil,160,76.7,43.6,72.8,35.2,8.29,53.1,1.3,61,13.7
2024-11-16,Cairo,Egypt,154,196.7,111.7,97.2,30.7,0.78,164.7,38.3,42,14.4
2024-11-17,New York,USA,117,59.9,100.4,33.3,12.1,0.38,167.6,39.8,77,0.8
2024-11-17,Los Angeles,USA,68,175.9,188.8,53.6,41.2,3.03,23.3,5.2,60,10.4
2024-11-17,London,UK,193,157.4,131.8,87.0,20.5,0.61,38.3,11.7,27,6.8
2024-11-17,Beijing,China,133,234.7,180.8,40.1,25.4,7.96,90.2,0.5,79,13.9
2024-11-17,Delhi,India,254,150.1,192.9,16.6,46.2,0.77,140.1,22.9,50,14.3
2024-11-17,Paris,France,155,244.5,70.8,72.5,45.6,0.89,134.7,34.0,64,4.4
2024-11-17,Tokyo,Japan,278,181.3,225.4,73.6,10.6,6.56,107.3,21.5,79,9.6
2024-11-17,Sydney,Australia,194,143.2,224.2,22.4,3.6,0.32,93.4,22.7,43,4.8
2024-11-17,São Paulo,Brazil,266,162.4,144.5,92.7,30.3,7.91,72.2,11.0,38,5.2
